CustomerId,Gender,Age,IsActiveMember,Purchased
15808044,Female,65,0,1
15579208,Female,48,1,0
15684951,Female,59,0,1
15667620,Female,43,0,0
15582960,Female,33,1,0
15590730,Male,34,0,0
15763747,Male,36,1,0
15778320,Female,40,0,0
15642787,Male,37,0,0
15624633,Male,45,1,0
15766765,Male,39,0,0
15783615,Male,50,1,1
15640161,Male,44,0,0
15619889,Male,26,0,0
15579166,Female,30,1,0
15789097,Male,48,1,1
15674880,Male,50,0,0
15778157,Male,27,0,0
15779064,Male,27,1,0
15801265,Female,45,0,1
15589204,Male,33,0,0
15664543,Male,40,1,1
15582714,Male,47,1,1
15797595,Female,40,1,0
15614034,Male,61,1,0
15763171,Female,25,1,0
15647266,Female,45,0,0
15757577,Female,61,1,0
15736656,Female,49,1,0
15635078,Male,45,1,0
15680141,Female,35,1,0
15576945,Male,29,0,0
15602034,Female,34,0,0
15732020,Male,57,1,0
15611029,Female,33,0,0
15621210,Male,46,1,1
15569222,Male,32,1,0
15664639,Male,19,0,0
15724223,Female,55,0,1
15644621,Female,40,0,0
15756056,Female,28,0,0
15700353,Female,37,0,0
15624388,Female,50,1,1
15627212,Female,36,1,0
15648005,Male,33,1,0
15681446,Female,37,1,0
15775888,Female,38,1,0
15749019,Male,45,1,0
15709928,Female,41,0,0
15784676,Male,51,0,0
15748116,Female,29,1,0
15612193,Male,29,0,0
15762984,Male,35,0,0
15613713,Male,30,1,0
15664204,Male,29,1,0
15639415,Male,35,0,0
15806332,Female,39,1,0
15614929,Male,28,0,0
15695492,Female,29,0,0
15635972,Male,36,0,0
15616380,Female,37,0,0
15581440,Female,48,1,1
15654390,Male,33,0,1
15660688,Female,35,0,0
15806307,Male,37,1,0
15647975,Male,26,0,0
15595728,Male,41,0,1
15735388,Female,25,0,0
15788535,Male,44,0,0
15765902,Male,38,1,0
15642345,Female,49,0,1
15641250,Male,38,0,0
15706163,Male,46,0,1
15746708,Male,55,0,1
15775203,Male,45,0,0
15787907,Female,42,0,1
15646764,Female,58,0,1
15678284,Male,35,0,1
15726791,Female,45,1,1
15813144,Female,26,0,0
15669342,Male,35,0,0
15710366,Female,42,1,1
15614934,Female,37,0,0
15588701,Female,38,0,0
15665438,Male,43,1,0
15644896,Male,32,1,0
15670205,Female,41,0,0
15635776,Female,43,1,0
15791053,Male,45,1,1
15644005,Female,33,1,0
15796343,Female,31,0,0
15751057,Male,32,0,0
15623430,Male,34,0,0
15682600,Male,39,0,1
15769312,Male,48,1,0
15708212,Female,54,0,1
15650258,Female,35,0,0
15604345,Female,22,1,0
15578297,Female,43,0,1
15671789,Male,31,0,0
15726186,Male,29,0,0
15764618,Female,39,1,0
15730738,Male,31,1,0
15637650,Male,50,1,0
15606267,Female,38,1,0
15625904,Male,26,0,0
15654463,Male,34,0,0
15774151,Female,41,0,1
15693259,Male,30,1,0
15642468,Male,42,0,0
15758531,Female,40,0,0
15728352,Male,27,0,0
15637240,Male,46,0,0
15595588,Female,39,1,0
15778395,Male,34,0,1
15711825,Female,35,0,0
15599251,Male,32,0,0
15570004,Male,31,0,0
15656912,Male,51,1,0
15657342,Male,28,0,1
15716284,Male,43,1,0
15672374,Male,52,0,1
15732476,Female,27,1,0
15747724,Female,34,0,0
15633877,Female,42,1,0
15672516,Male,51,0,0
15607827,Male,34,1,0
15751336,Male,30,1,0
15646539,Male,31,0,0
15756901,Female,26,1,0
15809286,Male,37,0,1
15759021,Male,35,0,0
15725039,Male,32,1,0
15579130,Female,43,0,1
15754112,Male,55,1,0
15735522,Male,37,0,0
15613326,Female,33,0,0
15739502,Female,31,1,0
15670914,Male,38,0,0
15604073,Female,25,1,0
15806027,Female,52,0,1
15574886,Male,32,1,0
15707120,Male,46,0,0
15800845,Female,33,1,0
15603914,Male,40,1,1
15722765,Female,57,1,0
15783305,Female,46,0,0
15574842,Female,25,1,0
15607837,Female,29,1,0
15714877,Female,29,0,0
15782941,Male,31,1,0
15630167,Female,39,1,0
15759038,Female,41,0,0
15661821,Female,49,1,1
15728006,Male,40,0,0
15712176,Male,31,1,0
15689351,Female,41,1,1
15782247,Male,22,1,1
15769064,Male,39,0,1
15718153,Female,74,1,0
15613189,Female,52,0,1
15661734,Male,42,0,0
15592645,Male,37,0,0
15768387,Male,41,0,0
15792525,Female,61,1,1
15586976,Female,42,0,1
15790659,Male,59,1,0
15691446,Male,29,1,0
15772632,Female,34,0,0
15706587,Male,57,1,0
15572461,Female,29,0,0
15654409,Female,34,1,0
15568025,Male,51,1,0
15715769,Male,26,1,0
15667458,Male,28,0,0
15567980,Female,46,1,1
15679294,Female,46,0,0
15606507,Male,24,0,0
15578825,Female,29,0,0
15619935,Female,59,1,0
15636089,Female,51,0,1
15727490,Male,47,1,1
15591766,Female,25,1,0
15641629,Female,38,1,0
15813303,Male,88,1,0
15756920,Male,63,0,1
15726403,Male,41,0,1
15592765,Male,40,1,0
15704442,Female,53,1,1
15641136,Male,32,1,0
15725818,Male,40,1,0
15612071,Female,32,1,0
15719809,Male,32,0,0
15716518,Female,27,0,0
15742210,Male,38,1,0
15630617,Male,36,1,1
15720838,Female,31,1,0
15595537,Male,49,0,0
15623196,Male,38,1,0
15679249,Female,57,0,1
15693199,Female,37,0,1
15661219,Male,32,0,0
15617136,Female,38,1,0
15760294,Female,41,0,1
15652808,Female,41,0,0
15657139,Female,40,1,0
15803790,Male,37,1,0
15764105,Female,57,0,0
15672610,Male,40,0,0
15766896,Male,37,0,0
15587735,Male,39,1,0
15659501,Female,38,1,0
15745001,Female,36,0,0
15651140,Female,32,0,0
15571148,Female,21,0,0
15776824,Male,28,1,0
15633141,Female,35,0,0
15764174,Female,26,1,0
15778155,Female,31,1,1
15715920,Male,23,1,0
15671917,Male,46,1,0
15666548,Female,56,0,1
15625623,Female,45,1,0
15748123,Male,20,1,0
15648735,Male,37,1,0
15634974,Female,37,1,1
15713378,Male,38,0,0
15753370,Female,38,0,0
15782659,Male,32,0,0
15583364,Female,32,0,0
15625942,Female,45,0,0
15720284,Female,37,0,0
15679642,Male,44,1,0
15628007,Male,33,0,0
15661974,Male,46,1,0
15689341,Female,50,0,1
15607993,Female,52,1,0
15693267,Female,34,0,0
15769522,Male,51,1,0
15755825,Male,39,0,0
15598175,Female,26,0,0
15744327,Male,40,0,1
15798666,Female,36,1,0
15577064,Male,36,0,0
15759436,Female,50,1,1
15690231,Female,62,1,0
15751561,Male,61,0,1
15739068,Male,25,1,0
15758056,Male,35,0,0
15742269,Female,24,0,0
15726490,Male,52,1,1
15738411,Male,34,1,0
15727919,Female,29,0,0
15709396,Male,42,1,0
15654106,Male,26,1,0
15621653,Female,29,1,0
15598086,Female,45,0,1
15752300,Male,47,1,0
15658693,Female,60,1,0
15631838,Male,61,1,0
15803804,Female,35,0,0
15578809,Male,40,0,1
15752026,Male,58,1,1
15723706,Female,33,0,0
15752838,Male,38,1,0
15569571,Female,46,0,1
15769703,Female,45,0,1
15679770,Female,61,1,1
15791102,Male,41,1,1
15655192,Female,24,1,0
15709487,Male,34,0,0
15687130,Female,43,1,0
15755178,Male,50,1,1
15634772,Female,59,1,0
15617197,Male,50,1,1
15631240,Female,36,1,1
15784301,Male,42,0,0
15631310,Female,53,1,0
15756560,Female,46,0,0
15732270,Male,71,1,1
15739357,Male,30,0,0
15771540,Male,38,0,0
15567486,Female,41,1,0
15714634,Male,26,0,0
15727021,Female,30,1,0
15650670,Female,40,0,0
15711834,Female,30,0,1
15729763,Male,34,1,0
15646566,Female,58,1,0
15645463,Female,27,1,0
15672144,Female,38,1,1
15596088,Female,50,1,0
15614878,Female,29,1,0
15635240,Male,42,0,0
15775905,Female,47,1,1
15700657,Female,40,0,0
15611905,Female,31,0,0
15652527,Male,44,1,0
15785865,Male,58,1,0
15645942,Male,40,1,0
15688691,Female,51,1,1
15592736,Male,54,0,1
15673529,Male,36,0,0
15724145,Male,29,0,0
15704629,Female,32,1,0
15597896,Male,30,0,1
15731790,Female,38,1,1
15634719,Male,31,0,0
15703205,Female,46,1,0
15567333,Female,31,0,0
15754537,Male,40,0,0
15612030,Male,28,1,0
15573242,Male,50,1,0
15601892,Male,33,1,0
15663885,Male,32,1,0
15701096,Male,44,0,0
15710450,Male,22,1,0
15790846,Male,38,1,0
15658956,Male,40,1,0
15755223,Male,53,0,0
15787318,Female,47,0,1
15737310,Male,29,0,0
15763665,Female,28,0,0
15668818,Female,40,1,0
15765812,Male,48,1,0
15704844,Male,62,1,0
15744582,Female,24,0,1
15616700,Female,41,1,0
15683521,Male,28,0,0
15583049,Female,34,1,0
15643752,Male,25,0,0
15620398,Female,34,0,0
15715707,Male,32,1,0
15814209,Male,31,0,0
15733768,Male,32,1,0
15755242,Female,46,1,0
15729412,Male,38,1,0
15746564,Male,42,1,0
15588446,Male,34,0,0
15665221,Male,26,1,0
15640846,Female,58,0,1
15700209,Male,63,1,0
15658360,Male,35,0,0
15602735,Male,45,1,1
15724834,Female,30,0,0
15800062,Male,49,0,1
15685300,Male,35,0,0
15760102,Female,36,0,0
15787026,Male,27,1,0
15653696,Female,28,0,0
15788946,Female,29,0,0
15600724,Male,29,0,0
15574324,Female,29,1,0
15707144,Male,25,0,0
15775891,Male,48,1,1
15711789,Female,42,0,1
15600879,Female,36,0,0
15681196,Male,35,1,0
15716000,Male,48,1,0
15766776,Male,41,1,0
15680278,Female,42,0,1
15688637,Female,27,1,0
15591179,Male,30,1,0
15677435,Female,29,0,0
15698619,Male,43,1,0
15581036,Female,40,0,1
15622117,Female,31,0,0
15599301,Female,28,1,0
15581548,Female,22,0,0
15586870,Male,27,1,0
15735263,Male,27,1,0
15765322,Male,23,1,0
15582944,Female,39,0,0
15687162,Male,51,0,1
15644962,Male,21,1,0
15612615,Female,37,0,0
15813439,Male,33,0,0
15604544,Male,40,1,0
15761348,Female,38,0,0
15785078,Male,26,0,0
15759874,Male,44,0,1
15643658,Male,53,0,0
15713267,Female,34,1,0
15737782,Male,29,1,0
15815490,Male,40,0,1
15679410,Female,62,0,1
15756241,Female,44,1,0
15688409,Female,28,0,1
15742272,Female,44,0,1
15717898,Male,32,1,0
15769582,Male,29,1,0
15635660,Male,30,0,1
15576723,Female,37,1,0
15591577,Male,35,1,0
15582325,Male,52,0,1
15693947,Female,19,0,0
15760446,Female,64,1,1
15611105,Male,35,1,0
15630920,Male,34,0,0
15574910,Male,50,0,0
15756472,Male,25,0,0
15682890,Male,38,1,0
15641994,Male,43,0,1
15733297,Female,38,1,0
15767793,Female,38,0,0
15725698,Female,35,1,0
15813532,Female,39,0,0
15576760,Male,36,0,0
15732102,Female,27,0,0
15739046,Female,23,1,0
15631927,Female,28,0,0
15672115,Male,60,1,0
15618765,Female,42,1,0
15679148,Male,44,0,0
15728474,Male,32,1,0
15636999,Male,38,1,1
15754261,Male,42,0,0
15629150,Female,37,0,0
15736274,Male,31,0,0
15627697,Male,34,1,0
15721585,Male,29,1,0
15639946,Female,39,0,1
15792176,Female,40,1,0
15699450,Male,48,1,0
15729954,Female,28,0,1
15600103,Female,29,1,0
15786200,Male,31,0,0
15797010,Female,31,0,0
15670172,Female,30,1,0
15627352,Male,46,0,1
15622494,Male,27,0,0
15585835,Female,34,0,0
15595071,Male,22,1,0
15628203,Female,38,0,0
15667190,Female,21,1,0
15780212,Male,37,0,0
15766869,Male,37,1,0
15775741,Female,28,1,0
15628170,Female,32,0,0
15701318,Male,67,1,0
15710928,Female,55,1,0
15682547,Male,38,1,0
15631170,Male,45,1,0
15648702,Male,70,1,0
15783444,Female,39,1,0
15809178,Female,42,0,1
15806688,Female,56,1,1
15576824,Female,44,1,1
15675422,Female,32,1,0
15681550,Female,41,1,0
15812628,Female,38,0,0
15597951,Female,58,1,0
15807045,Female,37,0,0
15581748,Male,57,1,0
15770420,Male,46,1,0
15608230,Male,23,0,0
15730339,Male,30,0,0
15712584,Female,33,1,0
15592816,Female,48,0,1
15641480,Male,32,0,0
15708505,Female,37,1,0
15791131,Female,30,0,0
15618225,Male,36,0,0
15644724,Male,31,1,0
15662098,Male,41,0,1
15723894,Male,45,0,0
15787699,Male,34,1,0
15687738,Female,38,0,0
15576126,Female,41,1,0
15658889,Male,22,0,1
15667046,Male,38,0,0
15669957,Male,52,1,0
15655794,Male,36,1,0
15599829,Female,35,1,0
15753332,Male,48,0,1
15671124,Male,25,1,0
15767474,Female,57,1,1
15720671,Male,42,1,0
15626787,Female,31,0,1
15774491,Female,28,0,0
15579647,Male,42,1,0
15625522,Male,31,1,0
15765806,Male,29,1,0
15566708,Female,45,0,1
15668347,Male,36,0,0
15575214,Male,37,0,0
15591123,Male,68,1,0
15573280,Male,50,1,0
15589018,Male,28,1,0
15654495,Female,47,1,0
15597265,Male,38,1,0
15733876,Male,36,1,0
15677217,Male,30,1,0
15747265,Female,27,1,0
15713379,Male,26,1,0
15730433,Female,38,0,1
15693347,Female,32,1,0
15715465,Male,28,0,0
15680736,Female,72,1,0
15610765,Male,29,0,0
15650034,Female,28,1,0
15782468,Male,51,1,1
15685109,Male,39,0,0
15776233,Female,61,0,1
15761141,Female,71,1,0
15781702,Male,38,1,0
15790235,Male,40,1,0
15641416,Female,61,1,1
15775234,Male,24,0,0
15659475,Female,33,0,0
15642202,Female,37,1,0
15771417,Male,43,0,1
15585100,Female,40,0,1
15700487,Male,46,0,1
15726589,Male,39,0,0
15747503,Male,44,0,1
15595883,Male,39,1,0
15663826,Female,66,1,0
15742820,Female,45,1,0
15624793,Male,23,0,0
15597930,Male,52,0,1
15665110,Female,25,1,0
15770719,Female,39,1,0
15731327,Male,27,1,0
15576044,Male,28,0,0
15775662,Male,43,0,0
15646817,Male,51,0,0
15596060,Male,29,1,0
15723299,Male,53,1,1
15636982,Female,43,1,0
15751175,Female,44,1,0
15618936,Female,51,0,1
15787529,Male,38,0,1
15780128,Male,33,0,0
15615991,Male,42,1,0
15757001,Female,32,1,0
15595388,Female,30,1,0
15699550,Female,34,1,0
15581620,Male,28,1,0
15600934,Female,52,0,1
15738672,Female,40,0,0
15721307,Male,37,0,0
15619280,Male,25,0,0
15768244,Female,30,1,0
15806837,Male,37,0,0
15643496,Female,34,0,0
15813916,Female,31,1,0
15626385,Female,33,1,0
15603582,Female,34,0,0
15764351,Female,59,1,0
15667938,Male,32,1,0
15576360,Male,40,1,0
15628813,Female,43,0,0
15584190,Male,36,1,0
15716449,Male,33,0,0
15759913,Male,43,1,0
15701555,Male,53,1,0
15758482,Female,32,0,0
15758171,Male,20,1,0
15680346,Male,40,0,0
15649124,Male,30,0,0
15812917,Male,35,1,0
15768455,Male,60,1,0
15703059,Female,49,1,0
15646196,Female,36,0,0
15585451,Female,32,1,0
15714057,Male,40,0,0
15748473,Male,38,0,0
15785782,Male,48,1,1
15693233,Male,38,1,0
15757521,Male,35,1,0
15812513,Male,45,0,1
15674950,Male,39,0,0
15678572,Male,38,0,1
15713608,Female,41,1,0
15579262,Male,41,0,0
15610426,Female,39,1,0
15776454,Female,48,0,1
15771483,Male,40,1,0
15648489,Male,53,1,1
15646609,Male,33,0,0
15693203,Female,75,1,0
15813067,Female,45,0,1
15769829,Male,51,1,0
15662434,Male,25,0,0
15773503,Male,32,0,0
15705890,Male,45,0,0
15711398,Female,25,0,0
15752375,Male,33,0,0
15659175,Female,43,0,0
15597033,Male,37,1,0
15590228,Male,21,1,0
15631848,Female,26,1,0
15654211,Female,27,1,0
15707968,Male,36,0,1
15594084,Male,22,0,0
15651093,Female,55,1,0
15798824,Male,38,0,0
15671591,Male,52,0,1
15707189,Female,36,1,0
15733581,Male,32,0,0
15641640,Female,33,0,0
15585284,Female,35,1,0
15617866,Male,67,1,0
15667751,Female,36,0,0
15669411,Female,52,0,1
15789425,Female,37,0,1
15570943,Female,35,1,0
15685829,Male,37,1,0
15721917,Female,38,1,0
15776047,Female,29,1,0
15716024,Male,42,0,0
15675328,Female,37,0,0
15604314,Female,26,0,0
15658339,Male,37,1,0
15630402,Female,31,1,0
15689616,Male,34,0,0
15774224,Female,30,0,0
15701291,Male,44,0,0
15719606,Male,50,0,0
15644119,Male,31,1,0
15646859,Male,47,1,0
15606836,Female,33,1,0
15664150,Female,29,0,0
15624510,Male,52,0,1
15810944,Female,35,0,0
15668575,Female,26,1,1
15603246,Male,73,1,0
15804002,Female,33,1,0
15728773,Female,47,1,0
15598044,Female,35,1,0
15694829,Male,32,1,0
15600575,Male,41,0,0
15727311,Female,22,1,0
15570769,Male,69,1,0
15606274,Male,38,1,0
15746139,Male,33,0,0
15704987,Female,52,0,0
15628972,Male,32,1,1
15697686,Female,40,1,0
15733883,Male,28,0,0
15617482,Female,52,0,1
15704583,Male,56,0,1
15621083,Male,57,1,1
15649487,Female,38,0,1
15736760,Female,42,0,0
15714658,Female,33,1,0
15599081,Female,46,1,0
15705113,Male,34,0,0
15631159,Male,41,1,0
15792818,Female,29,0,0
15633531,Female,76,1,0
15744529,Male,63,1,0
15669656,Male,32,1,0
15581198,Female,39,0,1
15729054,Male,32,1,0
15573452,Male,42,0,0
15776733,Female,37,0,0
15724858,Female,54,0,1
15713144,Male,46,0,0
15690188,Male,33,1,1
15689425,Male,35,0,0
15671766,Male,44,1,0
15782806,Male,28,0,0
15764419,Male,27,1,0
15591915,Female,39,1,1
15772798,Female,28,1,0
15792008,Female,26,1,0
15715541,Female,42,1,0
15639277,Female,41,0,0
15798850,Male,32,0,0
15776348,Male,20,0,1
15727696,Male,42,1,0
15793813,Male,36,1,0
15694395,Female,29,0,0
15764195,Male,39,1,0
15744919,Female,37,1,0
15671655,Male,31,1,1
15654901,Male,51,0,0
15649136,Female,43,1,0
15775562,Female,33,0,0
15807481,Female,46,1,0
15642885,Male,30,0,0
15789109,Female,41,1,1
15814004,Male,29,1,0
15673619,Male,25,0,0
15595135,Female,29,0,0
15583681,Male,31,1,0
15605000,Male,38,1,1
15718071,Female,51,1,0
15679760,Male,46,0,0
15654574,Male,36,0,0
15577178,Male,45,0,1
15595324,Female,39,0,1
15756932,Female,36,1,0
15726358,Male,34,0,0
15595228,Male,45,1,1
15782530,Male,30,0,0
15592877,Male,42,0,0
15651983,Female,56,1,1
15746737,Male,59,1,0
15774179,Male,37,1,0
15667265,Male,39,1,0
15655123,Female,45,0,1
15595917,Female,35,1,0
15668385,Male,40,1,0
15709476,Female,41,0,0
15711218,Male,39,0,0
15798659,Female,43,0,0
15663939,Male,35,1,0
15694946,Male,35,1,0
15631912,Male,30,0,0
15768816,Male,42,0,0
15682268,Female,26,0,1
15684801,Male,47,0,1
15636428,Female,45,0,1
15809823,Male,19,0,0
15699284,Male,49,0,0
15786993,Female,51,1,0
15709441,Female,59,1,0
15710257,Female,39,1,0
15582492,Female,29,0,0
15575694,Female,45,0,0
15756820,Female,26,1,0
15766289,Male,47,0,0
15593014,Male,33,1,0
15584545,Female,40,1,0
15675949,Female,43,1,0
15672091,Female,32,0,0
15801658,Male,55,1,0
15706185,Male,47,1,0
15789863,Male,39,0,0
15720943,Female,45,0,1
15697997,Male,33,1,1
15665416,Male,62,1,0
15660200,Male,31,1,0
15619653,Male,47,0,1
15773447,Male,30,0,0
15739160,Female,41,0,0
15689237,Female,27,0,0
15679297,Male,43,0,0
15591433,Male,43,0,0
15642725,Male,32,1,0
15701962,Female,29,0,0
15811613,Female,27,0,0
15741049,Male,29,1,0
15724423,Female,38,0,0
15574305,Male,36,1,0
15678168,Female,27,1,0
15697020,Male,39,0,0
15610801,Male,41,1,0
15745232,Female,39,1,0
15722758,Male,40,0,0
15792102,Female,42,0,0
15675185,Female,48,1,0
15801247,Male,39,0,0
15725660,Male,20,0,0
15638963,Female,22,1,0
15800061,Female,45,0,1
15578006,Female,85,1,0
15668504,Male,36,1,0
15687491,Male,45,0,1
15610403,Male,43,0,0
15741094,Male,21,1,0
15807909,Male,47,0,0
15666141,Female,26,1,0
15617134,Male,38,0,0
15783029,Male,34,1,0
15622833,Female,29,0,0
15746422,Female,38,0,0
15750839,Male,29,1,0
15749130,Male,27,1,0
15779862,Female,31,1,1
15767871,Male,48,1,0
15679651,Female,37,0,0
15576219,Male,32,1,0
15699247,Female,44,1,1
15619087,Male,53,1,0
15605327,Male,35,1,0
15610140,Female,34,0,0
15791174,Male,67,1,0
15602373,Male,44,0,0
15762605,Male,58,1,0
15598840,Male,33,0,0
15744279,Female,58,1,0
15670619,Female,33,0,0
15599533,Female,43,1,0
15757837,Male,33,1,0
15697574,Female,40,1,0
15578738,Male,32,1,0
15762228,Male,35,0,0
15614827,Male,42,1,0
15789815,Female,28,0,0
15579781,Male,31,0,0
15587013,Female,31,1,0
15570932,Male,43,1,1
15794661,Male,32,0,0
15581654,Male,32,1,0
15644296,Female,30,0,0
15614420,Female,32,1,0
15609653,Female,44,0,1
15594577,Male,35,1,0
15584114,Female,43,1,0
15673367,Male,33,0,0
15685576,Female,36,1,0
15774727,Female,34,0,0
15694288,Male,28,0,0
15603319,Male,29,0,0
15759066,Female,44,0,1
15814816,Male,40,0,1
15724402,Female,30,0,0
15571059,Female,54,0,1
15674206,Female,22,1,0
15715160,Male,36,1,0
15730448,Male,25,1,0
15662067,Male,40,0,0
15779581,Female,43,1,1
15662901,Male,37,1,0
15689751,Female,31,0,0
15667742,Male,41,1,0
15738448,Female,25,0,0
15680243,Male,19,0,0
15745083,Male,59,0,1
15708228,Male,30,0,0
15628523,Female,24,1,0
15708196,Male,60,1,0
15735549,Male,35,1,0
15809347,Male,32,0,0
15660866,Female,29,0,0
15766609,Female,47,0,0
15654230,Male,31,0,0
15794566,Female,28,1,1
15800890,Female,45,1,0
15697424,Female,30,1,1
15724536,Female,28,1,0
15735878,Female,47,0,1
15707596,Female,74,1,1
15657163,Male,42,0,0
15622478,Female,40,0,1
15779529,Male,32,1,0
15636023,Female,40,1,1
15582066,Male,21,1,0
15666675,Female,39,1,0
15732987,Male,43,0,0
15789432,Male,33,0,0
15663161,Female,51,0,1
15694879,Female,23,0,0
15593715,Male,27,0,0
15575002,Male,29,0,0
15622171,Male,30,0,0
15795224,Male,39,0,1
15685346,Female,26,1,0
15691808,Male,43,0,0
15721007,Male,33,0,1
15794253,Female,34,1,0
15694453,Male,37,1,0
15813113,Female,56,0,1
15614187,Female,39,1,0
15619407,Male,39,1,0
15646227,Female,27,0,0
15660541,Male,34,0,0
15753874,Male,37,1,0
15617877,Male,44,1,0
15772073,Male,48,0,1
15701537,Male,60,1,1
15736228,Female,40,1,0
15780572,Male,30,0,0
15769596,Female,24,0,1
15586996,Female,76,1,0
15722061,Female,41,0,0
15638003,Male,55,1,0
15775590,Female,48,0,1
15730688,Female,28,1,1
15753102,Male,44,0,0
15810075,Female,39,1,1
15723373,Female,34,0,0
15795298,Female,35,1,0
15584320,Female,39,0,0
15724161,Female,40,0,1
15750056,Female,29,1,0
15609637,Male,51,1,0
15794493,Male,32,1,0
15569641,Female,41,0,1
15815236,Male,34,0,0
15811177,Female,31,0,0
15680587,Male,23,0,0
15672821,Male,28,1,0
15767681,Male,34,1,0
15600379,Male,34,1,0
15801336,Female,37,1,1
15721592,Female,38,0,0
15581282,Female,39,0,0
15746203,Male,62,1,1
15583137,Female,48,1,1
15680752,Female,49,1,1
15688172,Male,40,0,0
15791373,Female,35,0,1
15589449,Female,56,1,1
15692819,Male,32,0,0
15727467,Female,27,0,0
15734312,Male,43,1,0
15764604,Female,35,0,1
15613014,Male,29,0,0
15759684,Female,27,1,0
15609669,Female,39,1,0
15685536,Female,34,1,0
15750447,Female,60,0,1
15663249,Female,37,0,0
15638646,Female,43,1,0
15734161,Male,43,0,0
15631070,Male,55,1,1
15761950,Female,45,1,1
15649668,Female,36,1,0
15713912,Female,45,1,0
15586757,Female,32,1,0
15596522,Female,42,0,0
15625395,Female,28,1,0
15760570,Male,32,0,0
15566689,Male,66,1,0
15725794,Female,49,0,1
15673539,Female,26,0,0
15705298,Male,29,0,0
15675791,Male,36,0,0
15747043,Male,36,0,0
15736397,Male,23,0,0
15678201,Female,46,1,1
15720745,Male,24,1,0
15637593,Male,20,0,0
15598070,Female,33,0,0
15787550,Male,69,1,0
15603942,Male,50,1,1
15733973,Female,42,0,1
15596761,Male,60,0,1
15652400,Male,56,1,0
15717893,Male,36,0,0
15622585,Male,26,1,0
15733964,Female,53,1,0
15753861,Female,27,0,0
15747097,Male,35,1,1
15594762,Male,46,1,0
15667417,Male,33,0,0
15684861,Female,32,0,0
15742204,Male,31,1,0
15623502,Female,56,1,0
15774872,Male,36,0,0
15611191,Female,37,1,0
15674331,Male,30,0,0
15619465,Female,24,1,0
15575247,Male,30,0,0
15695679,Male,39,0,0
15713463,Female,41,0,1
15785170,Female,32,0,0
15796351,Male,35,1,0
15639576,Male,26,0,0
15693264,Female,29,1,0
15589715,Female,66,0,1
15769902,Female,33,1,0
15587177,Male,36,0,0
15814553,Female,34,1,0
15601550,Male,36,1,0
15664907,Male,47,0,1
15612465,Male,34,1,0
15810800,Female,32,1,0
15665760,Male,38,1,0
15588080,Male,54,0,1
15776844,Female,19,0,0
15717560,Male,50,0,1
15629739,Female,31,1,0
15729908,Female,36,0,0
15716781,Male,24,1,0
15646936,Female,32,1,0
15768151,Female,45,1,1
15579212,Male,57,0,1
15721835,Male,25,0,0
15800515,Male,35,0,0
15591279,Male,37,1,0
15587419,Male,58,1,1
15750335,Male,43,0,1
15699619,Male,31,0,0
15606472,Female,38,1,0
15778368,Male,50,0,1
15671387,Female,29,0,0
15573926,Male,38,0,0
15709183,Female,58,1,0
15577514,Female,36,1,0
15778830,Male,31,0,0
15768072,Female,33,0,1
15768293,Male,51,1,0
15654456,Male,48,0,1
15807525,Male,43,0,1
15574372,Male,35,0,0
15671249,Female,33,0,0
15779744,Male,30,1,0
15624755,Female,40,0,0
15611430,Male,54,0,1
15774744,Male,33,0,0
15629885,Female,33,0,0
15708791,Male,32,0,0
15793890,Female,59,1,1
15646091,Female,43,0,1
15596984,Female,31,1,1
15800215,Male,25,1,0
15577806,Female,54,1,0
15749381,Female,41,0,0
15683758,Male,44,0,0
15670615,Male,37,0,0
15715622,Female,57,1,1
15707634,Female,32,1,0
15806901,Female,39,1,0
15775335,Female,48,0,0
15724150,Male,48,1,0
15627220,Female,43,0,1
15672330,Female,31,1,0
15668521,Male,37,1,0
15807837,Female,30,1,0
15592570,Female,23,0,0
15748589,Female,30,0,0
15635893,Female,28,1,0
15757632,Female,41,0,0
15691863,Female,39,1,0
15706071,Male,39,1,1
15654296,Female,19,0,0
15755018,Female,26,0,0
15594041,Female,41,0,0
15670587,Male,25,0,0
15724527,Male,34,1,0
15801904,Male,28,0,1
15658195,Male,34,1,0
15630113,Male,35,1,0
15784320,Female,44,1,1
15676513,Male,35,0,0
15574072,Female,62,1,0
15633854,Female,40,0,0
15618566,Female,38,1,0
15733014,Female,62,1,0
15753343,Female,28,1,0
15746076,Male,50,0,0
15608226,Male,72,1,0
15605684,Female,31,0,0
15638988,Male,54,1,0
15628767,Female,63,1,1
15737977,Female,25,1,0
15758116,Male,53,0,1
15575119,Male,71,1,1
15625126,Female,40,1,0
15567114,Male,35,0,0
15672242,Male,24,1,0
15681327,Male,30,1,0
15802585,Female,41,1,0
15740630,Female,31,0,0
15815420,Male,47,1,0
15711468,Female,32,1,0
15799626,Male,50,1,1
15659325,Male,40,1,0
15651352,Female,38,0,1
15684925,Female,43,0,0
15657439,Male,18,1,0
15574122,Male,34,0,0
15720508,Male,31,0,0
15599078,Female,41,0,0
15702300,Male,27,0,0
15660735,Female,31,0,0
15671390,Male,36,0,0
15647385,Male,56,0,1
15739223,Female,24,1,0
15631305,Female,28,0,1
15809263,Male,29,1,0
15640866,Female,29,1,0
15775663,Male,53,1,0
15631800,Male,37,0,0
15654292,Male,33,0,0
15648320,Female,31,0,0
15726747,Male,63,1,0
15694510,Male,45,0,0
